,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo,valence,music_genre
43965,0.99,0.206,0.0579999999999999,0.000573,0.09,-20.467,0,42.0,0.0441,176.377,0.0479,Classical
43124,0.87,0.4,0.347,0.377,0.13,-16.666,0,38.0,0.0444,76.63600000000001,0.604,Classical
41860,0.986,0.376,0.0422,0.0016699999999999,0.0682,-20.807,0,25.0,0.042,122.565,0.0397,Classical
44741,0.00146,0.513,0.964,0.00475,0.0811,-4.17,0,36.0,0.0935,99.066,0.309,Classical
40771,0.995,0.266,0.00361,0.925,0.0723,-29.735,0,39.0,0.052,94.861,0.0631,Classical
44784,0.993,0.3929999999999999,0.0113,0.927,0.0872,-26.323,1,0.0,0.0563,68.275,0.0972,Classical
43233,0.98,0.5529999999999999,0.133,0.8740000000000001,0.0839,-21.004,1,26.0,0.0469,116.205,0.166,Classical
43759,0.994,0.28,0.0671,0.868,0.105,-23.747,0,35.0,0.0436,84.516,0.0711,Classical
44309,0.8640000000000001,0.163,0.0279,0.431,0.255,-23.157,1,41.0,0.0376,74.782,0.184,Classical
40340,0.977,0.0677,0.0708,0.914,0.107,-25.522,1,31.0,0.0517,69.547,0.0393,Classical
40770,0.94,0.218,0.1169999999999999,0.861,0.15,-18.585,0,28.0,0.0489,77.009,0.0599,Classical
42719,0.984,0.159,0.0401,0.76,0.156,-27.516,0,53.0,0.0446,106.23899999999999,0.106,Classical
41620,0.978,0.381,0.225,0.8740000000000001,0.108,-18.874,1,0.0,0.0377,147.24200000000002,0.43,Classical
40489,0.00694,0.159,0.773,0.7170000000000001,0.281,-13.875,1,35.0,0.0943,83.971,0.517,Classical
44781,0.156,0.1669999999999999,0.0824,0.846,0.179,-21.176,0,32.0,0.0521,125.77,0.0394,Classical
41084,0.926,0.2,0.0112,0.954,0.108,-30.959,1,30.0,0.0394,59.817,0.0386,Classical
42039,0.996,0.387,0.0090599999999999,0.889,0.0985,-34.559,0,44.0,0.0455,67.855,0.133,Classical
42324,0.989,0.122,0.0463,0.925,0.12,-27.374,0,23.0,0.04,90.97200000000001,0.115,Classical
40241,0.979,0.146,0.0659,0.94,0.149,-31.137,1,25.0,0.0345,87.286,0.382,Classical
44752,0.993,0.171,0.0115,0.943,0.0832,-26.859,1,28.0,0.0461,62.911,0.0712,Classical
42542,0.989,0.143,0.00645,0.965,0.09,-33.494,1,41.0,0.0411,139.99,0.0321,Classical
42445,0.961,0.286,0.0884,0.58,0.181,-18.635,0,33.0,0.0362,89.225,0.0663,Classical
42997,0.994,0.361,0.0437,0.7559999999999999,0.118,-27.32,1,42.0,0.0643,162.158,0.18,Classical
44994,0.862,0.244,0.156,0.426,0.105,-19.141,0,4.0,0.0514,176.275,0.049,Classical
44393,0.994,0.272,0.159,0.87,0.109,-25.251,0,45.0,0.0376,96.866,0.455,Classical
41818,0.000294,0.1969999999999999,0.965,0.000149,0.209,-4.01,1,26.0,0.1169999999999999,151.364,0.344,Classical
40226,0.000137,0.373,0.8759999999999999,0.00211,0.384,-3.867,1,52.0,0.0396,89.98299999999999,0.285,Classical
40969,0.684,0.373,0.0737,0.547,0.133,-19.416,1,26.0,0.0337,97.686,0.424,Classical
43613,0.992,0.373,0.151,0.8640000000000001,0.107,-19.745,0,32.0,0.0365,80.282,0.373,Classical
42430,0.861,0.0602,0.113,0.976,0.109,-17.579,1,36.0,0.0427,62.271,0.0294,Classical
41506,0.986,0.56,0.0637,1.51e-06,0.2769999999999999,-19.789,1,6.0,0.249,121.711,0.201,Classical
44685,0.949,0.142,0.00336,0.318,0.0652,-42.32,0,47.0,0.0435,100.29799999999999,0.0332,Classical
41347,0.985,0.113,0.0312,0.894,0.0709,-26.926,1,34.0,0.0432,91.95299999999999,0.0399,Classical
44754,0.968,0.2239999999999999,0.0452,0.934,0.133,-23.312,1,33.0,0.05,123.67299999999999,0.226,Classical
41125,0.8420000000000001,0.168,0.201,0.937,0.0995,-19.846,0,42.0,0.0404,127.15700000000001,0.0368,Classical
40250,0.994,0.292,0.0371,0.912,0.0951,-28.018,0,46.0,0.0472,70.152,0.0558,Classical
43967,0.947,0.337,0.313,0.908,0.0662,-16.39,0,34.0,0.0323,104.79299999999999,0.11,Classical
43586,0.983,0.161,0.125,0.923,0.147,-14.945,0,5.0,0.0403,87.569,0.153,Classical
40620,0.974,0.359,0.1119999999999999,9.26e-05,0.351,-22.657,0,2.0,0.0452,125.904,0.3289999999999999,Classical
40746,0.949,0.173,0.127,0.903,0.146,-21.607,0,30.0,0.0409,142.487,0.115,Classical
42284,0.995,0.309,0.124,0.795,0.0898,-23.311,0,2.0,0.034,78.506,0.122,Classical
41859,0.984,0.2319999999999999,0.0292,0.893,0.0483,-27.894,0,43.0,0.0537,71.355,0.0661,Classical
41165,0.623,0.272,0.441,0.865,0.0659,-9.284,1,32.0,0.0323,136.406,0.284,Classical
43991,0.942,0.371,0.0887,0.833,0.0754,-25.83,0,10.0,0.0359,134.725,0.362,Classical
44387,0.957,0.365,0.171,0.649,0.437,-16.714000000000002,1,0.0,0.0389,72.723,0.17,Classical
44981,0.000303,0.491,0.937,0.0274,0.447,-4.561,1,29.0,0.0403,137.738,0.612,Classical
40628,0.965,0.25,0.201,0.000877,0.345,-16.854,0,33.0,0.0634,81.703,0.2319999999999999,Classical
41438,0.949,0.276,0.0518,0.805,0.623,-24.648000000000003,0,6.0,0.0374,100.179,0.119,Classical
41748,0.96,0.225,0.2189999999999999,0.893,0.0817,-14.191,1,35.0,0.036,131.81799999999998,0.0974,Classical
42069,0.985,0.115,0.034,0.899,0.0885,-27.689,0,40.0,0.0536,84.26700000000001,0.0385,Classical
44048,0.947,0.239,0.0125,0.0118,0.0969999999999999,-25.345,0,0.0,0.0338,80.475,0.0884,Classical
40903,0.986,0.529,0.00221,0.843,0.0754,-33.412,0,0.0,0.0871,128.516,0.0724,Classical
44904,0.434,0.598,0.64,0.505,0.0892,-12.32,0,37.0,0.0325,130.542,0.626,Classical
44093,0.921,0.157,0.0279,0.815,0.106,-26.778,0,27.0,0.0447,80.133,0.0746,Classical
44126,0.981,0.261,0.00881,0.875,0.0869,-34.498000000000005,0,49.0,0.0413,98.412,0.0542,Classical
43542,0.991,0.3429999999999999,0.0342,0.92,0.1,-25.591,0,63.0,0.0406,60.228,0.0378,Classical
40861,0.8809999999999999,0.188,0.326,0.00539,0.102,-9.702,0,46.0,0.0371,81.57,0.0881,Classical
40013,0.0245,0.546,0.54,0.0,0.135,-8.289,0,30.0,0.0245,87.53200000000001,0.183,Classical
42228,0.934,0.119,0.0036299999999999,0.236,0.205,-34.548,0,39.0,0.0425,76.089,0.0367,Classical
41724,0.985,0.3429999999999999,0.0442,0.852,0.064,-18.788,1,34.0,0.053,78.805,0.1639999999999999,Classical
44149,0.984,0.0811,0.0805,0.895,0.106,-21.793000000000003,1,29.0,0.0415,173.87,0.031,Classical
44469,0.868,0.324,0.0284,0.6829999999999999,0.157,-24.265,1,31.0,0.0401,102.575,0.184,Classical
44338,0.894,0.0696,0.0747,0.755,0.325,-23.086,0,24.0,0.0417,75.282,0.0333,Classical
44571,0.98,0.422,0.18,0.358,0.685,-19.507,0,31.0,0.0695,138.764,0.2339999999999999,Classical
40426,0.03,0.614,0.752,0.1689999999999999,0.0481,-5.988,1,32.0,0.0316,109.98299999999999,0.414,Classical
40773,0.975,0.1989999999999999,0.0904,0.8590000000000001,0.0731,-26.877,0,37.0,0.0399,70.764,0.039,Classical
44831,0.987,0.363,0.0534,0.935,0.108,-27.524,1,0.0,0.0409999999999999,129.526,0.13,Classical
44220,0.984,0.242,0.0523,0.54,0.108,-23.426,0,36.0,0.0426,69.79899999999999,0.0377,Classical
43701,0.985,0.267,0.119,0.8590000000000001,0.07,-21.826,0,31.0,0.0333,76.407,0.0313,Classical
40937,0.7979999999999999,0.302,0.0521,0.231,0.0946,-23.4,0,30.0,0.0385,91.413,0.447,Classical
40119,0.00225,0.547,0.5710000000000001,0.895,0.105,-10.848,0,32.0,0.0384,130.806,0.168,Classical
44995,0.991,0.195,0.0159,0.787,0.108,-26.157,0,21.0,0.0443,87.618,0.154,Classical
41816,0.982,0.0895,0.00159,0.902,0.0908,-36.871,1,28.0,0.0475,70.212,0.0388,Classical
43490,0.916,0.391,0.212,0.813,0.109,-17.748,0,55.0,0.0399,74.751,0.529,Classical
40854,0.952,0.523,0.0697,0.883,0.0686,-23.704,1,50.0,0.0356,115.68799999999999,0.165,Classical
42075,0.754,0.286,0.0449,0.0338,0.0447,-28.248,0,26.0,0.0409999999999999,125.945,0.0404,Classical
42276,0.963,0.214,0.0359,0.0167,0.0568,-20.661,0,0.0,0.044,114.273,0.0991,Classical
40094,0.973,0.416,0.0735,0.71,0.0781,-20.723000000000003,0,0.0,0.0411,112.006,0.222,Classical
43231,0.955,0.158,0.072,0.912,0.124,-19.82,0,29.0,0.0503,137.881,0.0357,Classical
44135,0.619,0.159,0.104,3.1e-05,0.2789999999999999,-18.748,1,33.0,0.0387,69.024,0.0784,Classical
41371,0.991,0.354,0.0942,0.867,0.0959,-25.508000000000003,0,60.0,0.0448,122.834,0.146,Classical
42914,0.978,0.385,0.124,0.684,0.252,-18.885,0,25.0,0.0381,124.368,0.4479999999999999,Classical
40015,0.995,0.45,0.00251,0.926,0.0571,-38.718,0,37.0,0.0535,62.44,0.0896,Classical
43535,0.929,0.487,0.19,2.39e-05,0.105,-17.655,1,47.0,0.0476,139.43200000000002,0.696,Classical
41842,0.0422,0.506,0.608,0.687,0.0975,-8.381,0,35.0,0.0289,78.199,0.408,Classical
41092,0.625,0.354,0.462,3.05e-05,0.1169999999999999,-7.622000000000001,0,35.0,0.0348,128.08700000000002,0.0974,Classical
40320,0.174,0.5589999999999999,0.5670000000000001,0.103,0.122,-7.155,1,52.0,0.036,130.036,0.2269999999999999,Classical
41337,0.7959999999999999,0.3339999999999999,0.222,0.406,0.674,-16.070999999999998,1,0.0,0.0434,71.37,0.156,Classical
44486,0.944,0.148,0.0722,0.148,0.115,-25.217,1,54.0,0.0427,87.882,0.0467,Classical
43141,0.991,0.157,0.00296,0.852,0.0866,-42.117,1,37.0,0.0405,172.639,0.0393,Classical
43194,0.713,0.461,0.309,0.00244,0.324,-14.242,0,50.0,0.0338,132.209,0.324,Classical
42880,0.988,0.431,0.0283,0.551,0.0773,-22.069000000000003,0,0.0,0.0452,137.673,0.497,Classical
43374,0.981,0.066,0.0202,0.961,0.0722,-36.105,0,27.0,0.0381,69.79,0.0269,Classical
40280,0.7759999999999999,0.0826,0.0347,0.346,0.115,-30.389,0,41.0,0.0504,173.56799999999998,0.0367,Classical
43687,0.8059999999999999,0.294,0.0414,0.000528,0.6890000000000001,-23.133000000000003,0,4.0,0.0461,117.829,0.108,Classical
42406,0.955,0.276,0.0429,0.873,0.11,-22.244,1,32.0,0.0482,119.426,0.145,Classical
43477,0.89,0.303,0.444,0.872,0.131,-14.687,0,28.0,0.0597,92.65799999999999,0.0659,Classical
41653,0.981,0.218,0.0159,0.924,0.119,-36.327,0,28.0,0.0372,67.747,0.0947,Classical
41674,0.994,0.447,0.106,0.395,0.177,-22.513,1,24.0,0.0619,81.67,0.888,Classical
40396,0.968,0.402,0.0629,0.000103,0.107,-27.102,1,0.0,0.0351,98.74799999999999,0.432,Classical
44463,0.989,0.45,0.0827,0.951,0.1009999999999999,-18.629,0,37.0,0.0822,81.535,0.424,Classical
40327,0.5870000000000001,0.178,0.173,0.00195,0.147,-18.211,1,28.0,0.0364,111.947,0.0794,Classical
41439,0.977,0.282,0.0339,0.952,0.115,-25.84,0,27.0,0.0426,86.49,0.122,Classical
43652,0.99,0.344,0.236,0.3989999999999999,0.118,-17.425,0,0.0,0.0332,132.572,0.31,Classical
40886,0.975,0.174,0.0259,0.213,0.0863,-28.409,0,47.0,0.0494,89.22,0.035,Classical
41229,0.993,0.355,0.0528,0.802,0.105,-27.086,1,37.0,0.0509,86.23899999999999,0.246,Classical
42714,0.993,0.362,0.149,0.926,0.119,-21.333,0,27.0,0.0395,104.95100000000001,0.275,Classical
43740,0.993,0.3339999999999999,0.0985,0.935,0.107,-14.566,0,0.0,0.0352,173.40099999999998,0.0772,Classical
41270,0.914,0.5539999999999999,0.00761,0.0009699999999999,0.221,-30.566,0,49.0,0.0499,117.27600000000001,0.156,Classical
40594,0.887,0.1169999999999999,0.0214,0.0601,0.295,-32.296,0,27.0,0.0559,83.93700000000001,0.0736,Classical
44319,0.377,0.308,0.732,0.904,0.176,-8.068999999999999,0,33.0,0.0469,75.195,0.241,Classical
43512,0.00709,0.5479999999999999,0.902,0.648,0.286,-6.275,1,36.0,0.0329,110.17399999999999,0.5489999999999999,Classical
41156,0.991,0.392,0.15,0.879,0.684,-21.08,0,33.0,0.0435,144.524,0.0529,Classical
42680,0.974,0.289,0.0851,0.391,0.114,-16.631,1,43.0,0.0366,96.36399999999999,0.0951,Classical
44383,0.989,0.422,0.217,0.865,0.0982,-19.031,1,31.0,0.042,108.521,0.38,Classical
43600,0.953,0.0833,0.0851,0.925,0.0928,-20.89,0,33.0,0.0448,69.51,0.0387,Classical
42759,0.947,0.335,0.177,0.175,0.196,-16.035999999999998,1,0.0,0.0308,133.32399999999998,0.457,Classical
42966,0.991,0.302,0.1009999999999999,0.88,0.0973,-25.143,0,24.0,0.0424,65.062,0.17,Classical
42003,0.958,0.509,0.337,0.5539999999999999,0.431,-15.102,0,31.0,0.0415,92.21,0.843,Classical
43336,0.957,0.386,0.131,0.838,0.104,-23.227,1,33.0,0.0526,110.405,0.146,Classical
40128,0.851,0.379,0.1689999999999999,0.648,0.1669999999999999,-15.698,0,31.0,0.0577,207.863,0.218,Classical
44865,0.973,0.228,0.0962,6.03e-05,0.113,-23.621,0,0.0,0.0606,81.627,0.038,Classical
43464,0.994,0.419,0.0117,0.902,0.0793,-36.877,0,26.0,0.0453,67.143,0.345,Classical
43171,0.83,0.0701,0.0436,0.899,0.0367,-22.568,1,35.0,0.0366,77.143,0.0419,Classical
44055,0.991,0.154,0.0325,0.5329999999999999,0.0846,-26.712,0,35.0,0.0362,75.06,0.0307,Classical
44708,0.7929999999999999,0.2289999999999999,0.414,0.899,0.0835,-15.07,0,32.0,0.0341,109.669,0.5760000000000001,Classical
43604,0.843,0.12,0.0774,0.905,0.1369999999999999,-23.304,1,35.0,0.0362,92.315,0.0391,Classical
44592,0.958,0.0775,0.0609,0.903,0.0952,-24.195,1,1.0,0.0396,80.35600000000001,0.038,Classical
40742,0.965,0.11,0.0438,0.3829999999999999,0.262,-20.501,0,36.0,0.0442,80.955,0.0368,Classical
43650,0.995,0.4029999999999999,0.0978,0.7929999999999999,0.0965,-24.368,0,23.0,0.047,68.029,0.487,Classical
44594,0.982,0.1009999999999999,0.125,0.00256,0.0892,-24.441,1,11.0,0.0523,75.914,0.0381,Classical
42948,0.977,0.299,0.0735,0.000205,0.442,-22.069000000000003,0,41.0,0.0451,82.57,0.0569,Classical
42383,0.994,0.27,0.0171,0.921,0.145,-31.429,0,31.0,0.0409999999999999,70.931,0.147,Classical
41595,0.992,0.104,0.0606,0.174,0.241,-25.715,0,0.0,0.0438,66.839,0.0698,Classical
43209,0.99,0.37,0.131,0.88,0.0863,-24.728,0,30.0,0.0422,131.166,0.335,Classical
42592,0.952,0.142,0.15,0.8690000000000001,0.115,-19.231,0,38.0,0.0428,85.391,0.0336,Classical
41963,0.994,0.2269999999999999,0.239,0.687,0.2689999999999999,-20.408,1,12.0,0.0357,76.169,0.143,Classical
41189,0.993,0.311,0.0766,0.908,0.136,-21.579,1,30.0,0.0479,77.657,0.135,Classical
41912,0.931,0.384,0.467,0.918,0.0883,-11.747,0,37.0,0.0341,108.88799999999999,0.66,Classical
44763,0.5529999999999999,0.176,0.121,0.865,0.19,-15.248,0,29.0,0.0335,91.287,0.04,Classical
42552,0.99,0.332,0.0541,0.957,0.173,-28.639,1,31.0,0.0458,141.91,0.701,Classical
43145,0.995,0.3429999999999999,0.0723,0.894,0.0908,-28.727,1,32.0,0.0684,68.53399999999999,0.084,Classical
41174,0.989,0.198,0.1689999999999999,0.813,0.12,-15.289,0,39.0,0.0325,83.956,0.0398,Classical
44864,0.000367,0.353,0.833,0.00704,0.132,-6.372999999999999,0,34.0,0.0453,171.618,0.494,Classical
42924,0.992,0.161,0.0637,0.938,0.0636,-26.315,0,28.0,0.049,73.904,0.0299,Classical
42152,0.952,0.212,0.233,2.37e-05,0.7959999999999999,-16.993,0,24.0,0.0847,71.632,0.108,Classical
42549,0.99,0.379,0.00771,0.944,0.115,-30.723000000000003,0,31.0,0.0379,66.947,0.0377,Classical
44204,0.987,0.26,0.0302,0.936,0.076,-27.386,1,33.0,0.0443,126.90899999999999,0.0657,Classical
40148,0.975,0.377,0.0969,0.000466,0.68,-23.737,0,18.0,0.0735,117.68,0.159,Classical
41538,0.991,0.515,0.275,0.779,0.693,-17.34,0,34.0,0.045,83.24700000000001,0.752,Classical
40240,0.996,0.369,0.00928,0.91,0.0833,-29.583,0,34.0,0.0621,73.294,0.128,Classical
43132,0.945,0.129,0.124,0.0963,0.144,-22.413,1,41.0,0.0331,94.26700000000001,0.0715,Classical
40339,0.988,0.161,0.0301,0.809,0.0725,-27.96,1,42.0,0.0426,135.22899999999998,0.034,Classical
44651,0.8170000000000001,0.254,0.0744,0.655,0.109,-23.509,0,38.0,0.043,79.182,0.156,Classical
40174,0.994,0.3929999999999999,0.2019999999999999,0.914,0.113,-26.308000000000003,0,44.0,0.0341,107.57799999999999,0.868,Classical
43308,6.829999999999999e-05,0.52,0.78,2.03e-06,0.0839,-5.84,0,44.0,0.0412,121.98700000000001,0.302,Classical
40545,0.98,0.214,0.2289999999999999,0.915,0.214,-15.005999999999998,1,5.0,0.0382,115.95200000000001,0.0425,Classical
40585,0.963,0.325,0.0746,0.782,0.113,-17.434,0,31.0,0.0351,110.889,0.191,Classical
43199,0.958,0.157,0.134,0.129,0.1159999999999999,-22.462,1,35.0,0.0342,95.399,0.0388,Classical
44118,0.985,0.203,0.00399,0.922,0.111,-35.638000000000005,0,54.0,0.0405,74.253,0.0779,Classical
40076,0.981,0.3989999999999999,0.118,0.579,0.161,-19.047,0,32.0,0.0522,83.913,0.207,Classical
44487,0.987,0.16,0.0348,0.909,0.0714,-38.578,0,45.0,0.0462,76.408,0.114,Classical
44201,0.982,0.218,0.0294,0.975,0.11,-29.924,0,0.0,0.0444,117.259,0.0665,Classical
41759,0.994,0.441,0.00525,0.94,0.0837,-29.314,1,39.0,0.0479,107.852,0.0369,Classical
40064,0.995,0.347,0.0169,0.895,0.0859,-29.461,0,52.0,0.0379,68.711,0.1159999999999999,Classical
40846,0.942,0.134,0.034,0.556,0.0842,-20.798,0,33.0,0.0391,170.683,0.0476,Classical
41462,0.99,0.156,0.0111,0.715,0.0909,-30.655,0,25.0,0.0387,96.288,0.0571,Classical
43714,0.86,0.36,0.461,0.8240000000000001,0.126,-15.159,0,30.0,0.0383,79.722,0.424,Classical
42965,0.872,0.416,0.0626,0.0,0.143,-25.477,0,0.0,0.0579,136.936,0.198,Classical
41608,0.982,0.591,0.198,0.8690000000000001,0.0795,-20.874,1,40.0,0.0313,126.954,0.484,Classical
44286,0.993,0.537,0.021,0.8809999999999999,0.166,-24.47,1,29.0,0.0574,114.814,0.1159999999999999,Classical
42351,0.00276,0.606,0.942,0.851,0.1369999999999999,-5.577999999999999,0,35.0,0.0727,140.06799999999998,0.922,Classical
40671,0.992,0.41,0.1689999999999999,0.00039,0.0813,-14.197,1,34.0,0.049,94.337,0.311,Classical
41033,0.995,0.336,0.0688,0.868,0.0818,-24.691,1,34.0,0.038,62.908,0.133,Classical
41571,0.879,0.198,0.0578,0.128,0.11,-23.477,0,36.0,0.0551,81.805,0.0943,Classical
41166,0.967,0.251,0.304,0.8959999999999999,0.105,-16.227999999999998,1,46.0,0.0352,166.953,0.439,Classical
44601,0.992,0.263,0.11,0.926,0.123,-27.051,1,31.0,0.0374,85.855,0.342,Classical
40956,0.894,0.186,0.1119999999999999,0.883,0.141,-21.89,0,29.0,0.0426,115.664,0.0342,Classical
40958,0.904,0.437,0.2239999999999999,0.75,0.1169999999999999,-17.765,1,34.0,0.0437,84.905,0.115,Classical
41184,0.974,0.366,0.233,0.868,0.201,-16.515,0,25.0,0.04,117.568,0.0882,Classical
43602,0.914,0.168,0.102,0.901,0.103,-22.484,0,42.0,0.0672,168.37,0.487,Classical
43732,0.978,0.5760000000000001,0.245,0.461,0.077,-18.124,0,20.0,0.0456,116.835,0.39,Classical
43933,0.987,0.176,0.015,0.86,0.0635,-26.949,0,34.0,0.0373,90.11,0.0393,Classical
44361,0.996,0.5,0.0104,0.949,0.0573,-26.764,0,60.0,0.0622,114.76,0.133,Classical
42047,0.866,0.46,0.359,0.000304,0.145,-16.522000000000002,1,7.0,0.0335,135.898,0.691,Classical
44326,0.00039,0.237,0.85,0.888,0.114,-3.4610000000000003,0,35.0,0.042,158.097,0.4579999999999999,Classical
44798,0.979,0.104,0.111,0.926,0.11,-20.031,0,63.0,0.0517,83.93299999999999,0.039,Classical
43031,0.995,0.3,0.0132,0.871,0.0917,-33.472,1,36.0,0.0387,83.693,0.0934,Classical
44744,0.991,0.223,0.0217,0.89,0.0728,-29.582,0,32.0,0.0373,93.01899999999999,0.0386,Classical
43057,0.97,0.353,0.12,0.0158,0.125,-20.446,1,29.0,0.0463,123.632,0.2,Classical
42220,0.977,0.196,0.0171,0.275,0.735,-33.938,1,27.0,0.0422,112.99799999999999,0.0547,Classical
40676,0.985,0.349,0.0452,0.883,0.0631,-18.727,1,37.0,0.0472,79.515,0.184,Classical
44801,0.97,0.155,0.128,0.0965,0.0862,-19.119,0,35.0,0.0409999999999999,82.848,0.04,Classical
42212,0.000388,0.526,0.93,0.0117,0.0713,-4.869,1,43.0,0.0527,142.005,0.66,Classical
42571,0.00294,0.4379999999999999,0.975,0.0632,0.16,-5.84,1,42.0,0.176,154.907,0.291,Classical
43532,0.601,0.418,0.44,0.914,0.0868,-17.663,0,35.0,0.034,165.2,0.8320000000000001,Classical
43507,0.872,0.474,0.193,0.000217,0.109,-11.654000000000002,1,35.0,0.0277,77.24600000000001,0.3329999999999999,Classical
43920,0.302,0.286,0.546,0.262,0.103,-9.146,1,43.0,0.0321,140.226,0.182,Classical
41754,0.911,0.3389999999999999,0.14,0.6779999999999999,0.157,-20.598000000000003,0,52.0,0.047,95.975,0.296,Classical
43557,0.994,0.1889999999999999,0.0229,0.911,0.0871,-28.732,0,30.0,0.0492,69.126,0.0392,Classical
42355,0.956,0.0987,0.0677,0.775,0.212,-22.243,0,35.0,0.0441,88.279,0.0377,Classical
42375,0.967,0.437,0.272,0.913,0.0452,-18.77,1,29.0,0.0372,96.35700000000001,0.461,Classical
42556,0.929,0.332,0.241,0.000286,0.286,-20.085,0,0.0,0.211,94.05,0.114,Classical
44012,3e-05,0.544,0.82,0.722,0.1369999999999999,-5.23,0,34.0,0.0304,143.01,0.434,Classical
41834,0.995,0.351,0.00361,0.945,0.0648,-35.88,0,25.0,0.0446,68.887,0.15,Classical
44582,0.994,0.147,0.00978,0.915,0.109,-29.588,0,31.0,0.0404,84.478,0.0474,Classical
40927,0.994,0.583,0.0238,0.847,0.103,-32.244,1,61.0,0.0369,108.74,0.426,Classical
42266,0.3989999999999999,0.291,0.38,0.00292,0.441,-16.898,0,38.0,0.0376,149.819,0.491,Classical
42478,0.994,0.3339999999999999,0.191,0.963,0.111,-22.124,1,30.0,0.0587,158.151,0.813,Classical
43520,0.988,0.349,0.0855,0.0152,0.118,-21.373,1,29.0,0.0405,107.35799999999999,0.0973,Classical
42137,0.928,0.382,0.161,0.5589999999999999,0.12,-19.09,0,0.0,0.0535,93.319,0.266,Classical
41436,0.967,0.0906,0.0301,0.0642,0.203,-25.126,1,39.0,0.0419,80.789,0.0353,Classical
44075,0.992,0.3879999999999999,0.275,0.852,0.0935,-14.93,0,38.0,0.0424,177.50900000000001,0.4539999999999999,Classical
42299,0.994,0.472,0.0827,0.942,0.0942,-22.701,0,34.0,0.046,115.99,0.0567,Classical
43398,0.914,0.315,0.0203,0.8009999999999999,0.105,-27.269,1,36.0,0.0351,97.47200000000001,0.053,Classical
40577,0.978,0.239,0.0514,0.8740000000000001,0.1009999999999999,-23.135,1,6.0,0.0451,110.333,0.0388,Classical
44906,0.976,0.4,0.3379999999999999,0.779,0.163,-17.68,0,0.0,0.0513,85.764,0.38,Classical
40025,0.933,0.24,0.14,0.0087599999999999,0.1169999999999999,-19.212,0,33.0,0.0419,65.525,0.0304,Classical
44634,0.989,0.42,0.282,0.856,0.142,-23.046,0,45.0,0.0424,96.199,0.936,Classical
43744,0.967,0.384,0.149,0.745,0.125,-19.127,0,28.0,0.0469,87.896,0.2289999999999999,Classical
40849,0.995,0.417,0.0728,0.91,0.0932,-25.99,1,33.0,0.0418,122.993,0.157,Classical
43018,1.04e-05,0.488,0.978,4.07e-05,0.285,-4.546,0,42.0,0.0616,140.018,0.315,Classical
41970,0.649,0.11,0.0499,0.65,0.108,-25.479,0,23.0,0.0399,88.012,0.0359,Classical
42414,0.921,0.0703,0.0796,0.918,0.249,-25.579,0,20.0,0.0461,75.863,0.0377,Classical
43534,0.988,0.342,0.0304,0.898,0.0855,-20.867,1,39.0,0.0487,85.48200000000001,0.212,Classical
43855,0.903,0.299,0.0602,0.894,0.15,-24.226,0,24.0,0.038,113.876,0.0761,Classical
43164,0.936,0.0843,0.0179,0.6809999999999999,0.087,-27.736,0,30.0,0.0433,84.694,0.0328,Classical
40050,0.955,0.17,0.0703,0.43,0.0777,-25.049,0,46.0,0.0526,86.09200000000001,0.0985,Classical
42264,0.956,0.2289999999999999,0.1169999999999999,0.434,0.305,-23.929,0,31.0,0.0439,94.279,0.336,Classical
42942,0.993,0.2739999999999999,0.0362,0.939,0.0972,-29.165,0,42.0,0.0401,79.543,0.0695,Classical
43449,0.8690000000000001,0.485,0.457,0.858,0.154,-14.464,1,37.0,0.104,135.662,0.349,Classical
42751,0.8190000000000001,0.148,0.118,0.731,0.0796,-24.505,1,28.0,0.0464,62.699,0.0395,Classical
43250,0.685,0.473,0.397,1.67e-05,0.527,-15.271,0,27.0,0.313,162.058,0.649,Classical
41416,0.963,0.535,0.213,0.000122,0.188,-14.996,0,22.0,0.0686,73.956,0.159,Classical
43273,0.992,0.314,0.0785,0.968,0.6759999999999999,-26.066,0,33.0,0.0359,67.952,0.182,Classical
42357,0.985,0.346,0.032,0.8190000000000001,0.0751,-22.884,1,31.0,0.0483,120.78299999999999,0.0596,Classical
42943,0.988,0.181,0.0639,0.904,0.124,-20.17,1,40.0,0.0457,76.335,0.0396,Classical
40179,0.785,0.243,0.155,0.846,0.0978,-20.238,0,33.0,0.0341,99.189,0.105,Classical
44547,0.00134,0.508,0.852,0.0,0.363,-7.842,0,53.0,0.0718,129.174,0.184,Classical
44359,0.7879999999999999,0.1369999999999999,0.17,0.8809999999999999,0.0988,-28.62,1,32.0,0.0508,55.05,0.0616,Classical
